Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,NameASCII,PlayerId,MLBAMID
"David Delgadillo","SPU",,28,3.2142857142857144,7.714285714285714,0.41666667,1.2857142857142858,0.06944444,0.16666667,-0.09722222,0.31578947,2.142857142857143,0.32,0.64569536,7.714285714285714,8.725947502681187,-1.0116617883954726,"David Delgadillo","sa3030083",
"Steele Eaves","ARK",,9.2,9.310344521412537,1.8620689042825072,5,0,0.23809524,0.04761905,0.19047619,0.23684211,1.1379309970615321,0.32142857,0.84615385,1.8620689042825072,2.873797601751991,-1.011728697469484,"Steele Eaves","sa3065790",
"Spencer Bauer","UCF",,11.2,6.171428403270492,7.7142855040881155,0.8,2.3142856512264345,0.13333333,0.16666667,-0.03333333,0.28571429,2.0571428010901642,0.28947368,0.72115385,7.7142855040881155,8.726750719887873,-1.0124652157997573,"Spencer Bauer","sa3026736",
"Howell Polk","HPU",21,47.2,6.23076906455596,3.7762236754884606,1.65,0.7552447350976921,0.15865385,0.09615385,0.0625,0.23497268,1.3216782864209613,0.26712329,0.65705128,5.097901961909422,6.113093029243089,-1.0151910673336673,"Howell Polk","sa3040039",
"Drew Norris","EMU",21,25.2,6.662337827368844,7.71428590537445,0.86363636,0.7012987186704046,0.1496063,0.17322835,-0.02362205,0.26213592,1.9090909563805458,0.30487805,0.60165975,5.961039108698439,6.980612644286277,-1.0195735355878375,"Drew Norris","sa3065759",
"Josh Fernald","JAX",,13,9,14.538461538461538,0.61904762,0,0.19117647,0.30882353,-0.11764706,0.17391304,2.230769230769231,0.24242424,0.66666667,6.230769230769231,7.254142658527082,-1.0233734277578508,"Josh Fernald","sa3031262",
"Harrison Bodendorf","OKST",21,92.2,9.906475092015851,2.719424535063175,3.64285714,0.9712230482368482,0.27055703,0.07427056,0.19628647,0.20294118,1.0467626186552699,0.25877193,0.75,3.302158364005284,4.326031437174861,-1.023873073169577,"Harrison Bodendorf","sa3027303",
"Brendan Kenneally","MONM",20,41.1,6.532258265472482,5.225806612377985,1.25,0.8709677687296642,0.16129032,0.12903226,0.03225806,0.22727273,1.4274193987513941,0.25833333,0.68403909,5.443548554560402,6.4683240868670655,-1.0247755323066636,"Brendan Kenneally","sa3062626",
"Jacob Cyr","HCU",,41,6.365853658536586,2.1951219512195124,2.9,1.975609756097561,0.15263158,0.05263158,0.1,0.3559322,1.7804878048780488,0.38848921,0.69400631,5.487804878048781,6.512648668521788,-1.0248437904730068,"Jacob Cyr","sa3058976",
"Kendall Lyons","UIC",21,41.2,6.911999789062507,4.751999854980474,1.45454545,2.159999934082033,0.16931217,0.11640212,0.05291005,0.2754491,1.631999950195314,0.288,0.64814815,6.695999795654303,7.721451632141116,-1.0254518364868135,"Kendall Lyons","sa3036754",
"Ryder Garino","SC",,24.2,12.405405725154509,4.743243365500254,2.61538462,2.918918994154002,0.32075472,0.12264151,0.19811321,0.19565217,1.2567567891496398,0.2,0.57692308,5.837837988308004,6.863546025099941,-1.0257080367919373,"Ryder Garino","sa3059278",
"Johnny Montgomery","NIA",21,11.2,3.8571427520440578,7.7142855040881155,0.5,0.7714285504088115,0.0862069,0.17241379,-0.0862069,0.28888889,1.9714285177114073,0.30769231,0.44715447,6.942856953679304,7.968804547446117,-1.025947593766813,"Johnny Montgomery","sa3060070",
"Logan Jones","TOL",23,50.1,9.119205528390784,4.470198788426855,2.04,0.1788079515370742,0.22368421,0.10964912,0.11403509,0.22797927,1.3708609617842356,0.30496454,0.6443299,3.9337749338156325,4.960831051450838,-1.0270561176352055,"Logan Jones","sa3034892",
"Landon Scruggs","UNA",,6.2,6.750000160932545,10.800000257492071,0.625,1.3500000321865089,0.13157895,0.21052632,-0.07894737,0.32142857,2.550000060796739,0.36363636,0.625,8.100000193119053,9.127219699621204,-1.027219506502151,"Landon Scruggs","sa3062897",
"Landon Willeman","BGSU",23,52,8.134615384615385,4.5,1.80769231,0.8653846153846154,0.20258621,0.11206897,0.09051724,0.23232323,1.3846153846153846,0.28082192,0.65753425,5.019230769230769,6.046796402564416,-1.027565633333647,"Landon Willeman","sa3045241",
"Easton Barrett","ASU",,39.2,9.302520710199158,6.579831721848184,1.4137931,0.6806722470877432,0.21808511,0.15425532,0.06382979,0.2516129,1.7142856593320939,0.32432432,0.69321534,4.310924231555707,5.338515511303921,-1.027591279748214,"Easton Barrett","sa3058560",
"Dominick Reid","ACU",21,88.1,11.41132042618315,2.750943317026295,4.14814815,0.8150943161559392,0.30939227,0.07458564,0.23480663,0.21779141,1.1094339303233616,0.30582524,0.77244259,3.2603772646237568,4.288621085857148,-1.0282438212333913,"Dominick Reid","sa3040572",
"Cade Fisher","AUB",21,39.2,11.344537451462386,4.99159647864345,2.27272727,1.3613444941754864,0.27624309,0.12154696,0.15469613,0.2260274,1.3865545774009584,0.3,0.7885906,4.764705729614202,5.79382068914728,-1.0291149595330777,"Cade Fisher","sa3031376",
"Michael Taylor","UNLV",23,21,11.571428571428571,5.571428571428571,2.07692308,0.42857142857142855,0.28723404,0.13829787,0.14893617,0.2278481,1.4761904761904763,0.33333333,0.7278481,3.857142857142857,4.887142145066035,-1.0299992879231774,"Michael Taylor","sa3043581",
"Grayson Grinsell","ORE",21,98.2,9.212838075298569,2.5540541198847517,3.60714286,0.8209459671058131,0.25699746,0.07124682,0.18575064,0.20111732,1.0135135396368062,0.25403226,0.74152542,3.010135212721315,4.040461439769403,-1.030326227048088,"Grayson Grinsell","sa3032742",
"Ty Panariello","STBK",21,39,5.076923076923077,3.230769230769231,1.57142857,1.1538461538461537,0.12643678,0.08045977,0.04597701,0.27741935,1.4615384615384615,0.296875,0.6,5.3076923076923075,6.339291763305664,-1.0315994556133568,"Ty Panariello","sa3039396",
"Levent Eldem","FGCU",,14,6.428571428571429,8.357142857142858,0.76923077,3.857142857142857,0.12820513,0.16666667,-0.03846154,0.34375,2.5,0.33333333,0.57971014,10.285714285714286,11.320076724461147,-1.0343624387468608,"Levent Eldem","sa3059123",
"Luke Proehl","MRSH",20,18.1,11.781817773235746,4.418181664963404,2.66666667,0.9818181477696454,0.27586207,0.10344828,0.17241379,0.25,1.5272726743083374,0.34,0.66176471,3.436363517193759,4.472509649450129,-1.0361461322563699,"Luke Proehl","sa3060310",
"Callan Fang","HARV",21,64,8.71875,2.8125,3.1,1.125,0.22142857,0.07142857,0.15,0.26771654,1.375,0.32608696,0.73671498,4.359375,5.395810317993164,-1.0364353179931642,"Callan Fang","sa3031142",
"Cody New","CBU",,80,11.025,3.4875,3.16129032,0.675,0.28323699,0.08959538,0.19364162,0.21381579,1.2,0.295,0.72008114,3.4875,4.5244701385498045,-1.0369701385498047,"Cody New","sa3038802",
"Collin Maloney","ARST",20,42.1,7.653543536975997,4.889763926401331,1.56521739,0.6377952947479998,0.1865285,0.11917098,0.06735751,0.22641509,1.3937008292641475,0.275,0.68389058,4.464567063235998,5.502430979058013,-1.0378639158220144,"Collin Maloney","sa3036931",
"Jude Abbadessa","CONN",21,16.2,4.860000185394294,5.40000020599366,0.9,1.620000061798098,0.1011236,0.11235955,-0.01123596,0.32,2.040000077819827,0.33333333,0.73964497,7.020000267791758,8.058297759246832,-1.038297491455074,"Jude Abbadessa","sa3025689",
"Colby Wallace","ECU",,12.2,7.81578927753375,4.263157787745682,1.83333333,2.131578893872841,0.18333333,0.1,0.08333333,0.23529412,1.4210525959152274,0.24324324,0.5952381,6.3947366816185225,7.43332863171015,-1.0385919500916279,"Colby Wallace","sa3044699",
"Alec Sparks","NICH",23,72,8.25,3.5,2.35714286,0.75,0.21639344,0.09180328,0.12459016,0.21532847,1.2083333333333333,0.26237624,0.625,3.625,4.664071432749431,-1.0390714327494308,"Alec Sparks","sa3042798",
"Itai Spinoza","ELON",21,20,6.3,5.4,1.16666667,0.45,0.16091954,0.13793103,0.02298851,0.1971831,1.3,0.23214286,0.66433566,4.95,5.989291763305664,-1.0392917633056635,"Itai Spinoza","sa3042850",
"Axel Johnson","GTWN",,21,6.857142857142857,5.571428571428571,1.23076923,1.2857142857142858,0.16494845,0.13402062,0.03092784,0.25,1.5714285714285714,0.27868852,0.67073171,6,7.040202376956032,-1.0402023769560316,"Axel Johnson","sa3059602",
"Charles Morris","AAMU",,27.1,5.597560845408537,2.9634145652162838,1.88888889,2.304877995168221,0.13385827,0.07086614,0.06299213,0.32478632,1.7195121551254982,0.33333333,0.60209424,7.573170555552726,8.613635831160039,-1.0404652756073132,"Charles Morris","sa3060092",
"Bryce McKnight","ARIZ",20,8.2,8.30769200296798,4.15384600148399,2,3.115384501112993,0.18604651,0.09302326,0.09302326,0.36842105,2.076923000741995,0.40740741,0.54054054,7.269230502596984,8.311366074466148,-1.0421355718691645,"Bryce McKnight","sa3037677",
"Garrett Yawn","LIU",23,105.1,9.655063058030743,2.819620185088624,3.42424242,0.34177214364710595,0.24618736,0.07189542,0.17429194,0.24455206,1.2721518680197832,0.3277027,0.66478076,3.9303796519417182,4.972558624938099,-1.0421789729963806,"Garrett Yawn","sa3045691",
"Ethan Hennessy","CAN",,27.2,7.156626670484122,6.180723033599923,1.15789474,0.9759036368841985,0.16176471,0.13970588,0.02205882,0.24074074,1.626506061473664,0.27710843,0.562249,6.180723033599923,7.224226397903207,-1.0435033643032838,"Ethan Hennessy","sa3033610",
"Mateus Conaway","UTAH",23,25.2,7.71428590537445,4.207792312022428,1.83333333,1.051948078005607,0.18644068,0.10169492,0.08474576,0.2745098,1.5584415970453436,0.32467532,0.77889447,4.55844167135763,5.602075567501235,-1.0436338961436045,"Mateus Conaway","sa3058913",
"Luke Dotson","MSST",,23.1,13.114285356949797,4.628571302452869,2.83333333,1.1571428256132172,0.34693878,0.12244898,0.2244898,0.21176471,1.2857142506813526,0.3125,0.78358209,3.085714201635246,4.12995519832689,-1.0442409966916437,"Luke Dotson","sa3030498",
"Jackson Bellhorn","UNF",19,22.2,5.955882519999182,2.3823530079996726,2.5,1.5882353386664485,0.13636364,0.05454545,0.08181818,0.29292929,1.5441176903701583,0.3125,0.52325581,5.55882368533257,6.603690237899967,-1.044866552567397,"Jackson Bellhorn","sa3058611",
"Ryan Reyerson","FIU",,7.2,8.2173914747112,9.391304542527086,0.875,3.521739203447657,0.15909091,0.18181818,-0.02272727,0.33333333,2.608695706257524,0.34615385,0.75949367,9.391304542527086,10.436348139541138,-1.0450435970140521,"Ryan Reyerson","sa3066693",
"Jake Potts","LIB",,38,7.342105263157895,4.5,1.63157895,1.1842105263157894,0.17613636,0.10795455,0.06818182,0.27631579,1.605263157894737,0.31896552,0.6779661,4.973684210526316,6.018727869736521,-1.0450436592102053,"Jake Potts","sa3040134",
"Jordan Savinon","FDU",20,60.2,10.236263521712932,5.489010873962007,1.86486486,0.741758226211082,0.24820144,0.13309353,0.11510791,0.22978723,1.4999999685601881,0.30434783,0.63333333,5.192307583477574,6.237407672314552,-1.0451000888369775,"Jordan Savinon","sa3060499",
"Nathan Deschryver","NJIT",22,59.2,10.860334964084412,6.9385473381650415,1.56521739,0.9050279136737011,0.25531915,0.16312057,0.09219858,0.18099548,1.4413407514062646,0.23776224,0.6587473,5.430167482042206,6.476354018037811,-1.0461865359956048,"Nathan Deschryver","sa3030193",
"Dylan Duke","JOES",,18,9.5,8.5,1.11764706,2,0.20652174,0.18478261,0.02173913,0.27536232,2,0.32608696,0.71428571,8,9.047733444637721,-1.0477334446377213,"Dylan Duke","sa3059092",
"Tyler Grenn","NAVY",,73,4.561643835616438,2.3424657534246576,1.94736842,0.7397260273972602,0.11349693,0.05828221,0.05521472,0.28093645,1.4109589041095891,0.3046875,0.64327485,4.808219178082192,5.860159738096472,-1.0519405600142804,"Tyler Grenn","sa3032703",
"Tommy Groom","UNF",,8,9,10.125,0.88888889,0,0.18604651,0.20930233,-0.02325581,0.32258065,2.375,0.43478261,0.77272727,5.625,6.677219581604004,-1.052219581604004,"Tommy Groom","sa3032764",
"Vincent Borghese","CCSU",,89.2,9.334572755454046,2.5092937514661413,3.72,0.8029740004691652,0.23544304,0.06329114,0.1721519,0.26446281,1.349442417455125,0.33587786,0.66780822,4.416357002580408,5.470464602009765,-1.054107599429357,"Vincent Borghese","sa3066170",
"Parker Edwards","HCU",,89.1,7.1529848709964785,3.626865568392581,1.97222222,0.6044775947320968,0.18251928,0.09254499,0.08997429,0.22608696,1.2761193666566488,0.26865672,0.60739437,3.8283580999699462,4.883598774263922,-1.0552406742939762,"Parker Edwards","sa3030822",
"Ian Keusch","BRWN",,25.1,5.3289472346821025,8.526315575491363,0.625,1.0657894469364204,0.11627907,0.18604651,-0.06976744,0.25742574,1.9736841609933713,0.27710843,0.6626506,7.105262979576136,8.160612857440835,-1.0553498778646988,"Ian Keusch","sa3065338",
"Zach Garcia","AMCC",22,90,6,2.3,2.60869565,0.9,0.15345269,0.05882353,0.09462916,0.24861878,1.2555555555555555,0.27645051,0.63909774,4,5.055738099416097,-1.0557380994160974,"Zach Garcia","sa3031955",
"Landen Payne","USM",,32.2,12.948979087791479,1.653061160143593,7.83333333,1.3775509667863275,0.35338346,0.04511278,0.30827068,0.20967742,0.9795917986036107,0.29166667,0.78571429,2.755101933572655,3.811285182844843,-1.056183249272188,"Landen Payne","sa3039585",
"Zack Mack","LMU",22,49,11.204081632653061,3.857142857142857,2.9047619,0.9183673469387755,0.29901961,0.10294118,0.19607843,0.21348315,1.2040816326530612,0.29464286,0.73684211,3.673469387755102,4.7306374686104915,-1.0571680808553894,"Zack Mack","sa3059884",
"Cade Williams","UMES",,35,3.857142857142857,7.714285714285714,0.5,1.8,0.08241758,0.16483516,-0.08241758,0.31944444,2.1714285714285713,0.31967213,0.59299191,9.257142857142858,10.314330768585204,-1.0571879114423464,"Cade Williams","sa3045260",
"Reid Hensley","OU",,33.2,9.891088735331593,4.009900838647943,2.46666667,0.8019801677295886,0.26618705,0.10791367,0.15827338,0.2016129,1.1881187670067979,0.26190476,0.69832402,2.940593948341825,3.9984134731848053,-1.0578195248429805,"Reid Hensley","sa3033644",
"Mason Holton","WCU",,14,7.714285714285714,5.142857142857143,1.5,3.857142857142857,0.18181818,0.12121212,0.06060606,0.31578947,1.8571428571428572,0.30769231,0.53763441,9,10.058036654336112,-1.058036654336112,"Mason Holton","sa3034032",
"Emmett Gillies","EMU",21,24,6.375,7.5,0.85,0.75,0.14912281,0.1754386,-0.02631579,0.2826087,1.9166666666666667,0.32876712,0.64159292,6,7.059616915384929,-1.0596169153849289,"Emmett Gillies","sa3032240",
"Cade Davis","GW",21,40,4.275,4.95,0.86363636,0.45,0.1043956,0.12087912,-0.01648352,0.27272727,1.6,0.30075188,0.63988095,5.175,6.236622333526611,-1.0616223335266115,"Cade Davis","sa3029889",
"David Rodriguez","SJU",,51,4.764705882352941,6,0.79411765,0.7058823529411765,0.10931174,0.13765182,-0.02834008,0.27804878,1.7843137254901962,0.3045977,0.66381156,5.647058823529412,6.709670164070877,-1.0626113405414648,"David Rodriguez","sa3060402",
"David Cox","UIC",,16.1,3.857142707001717,9.367346574147026,0.41176471,1.102040773429062,0.07865169,0.19101124,-0.11235955,0.26865672,2.142857059445398,0.27586207,0.61827957,8.265305800717965,9.328961747013402,-1.0636559462954374,"David Cox","sa3058940",
"Andrew Guardino","ACU",24,16.2,10.80000041198732,4.320000164794928,2.5,2.70000010299683,0.27027027,0.10810811,0.16216216,0.2,1.2600000480651874,0.2,0.46666667,6.480000247192392,7.5444702575683635,-1.0644700103759712,"Andrew Guardino","sa3032807",
"Simon Gregersen","UK",22,33,7.363636363636363,6.2727272727272725,1.17391304,0.8181818181818182,0.18243243,0.15540541,0.02702703,0.21487603,1.4848484848484849,0.25274725,0.5942623,4.636363636363637,5.701383781433106,-1.065020145069469,"Simon Gregersen","sa3032682",
"Tyler Patrick","FRES",,38,6.394736842105263,2.1315789473684212,3,0.7105263157894737,0.15697674,0.05232558,0.10465116,0.30188679,1.5,0.34883721,0.70422535,4.2631578947368425,5.328244901958265,-1.0650870072214227,"Tyler Patrick","sa3065381",
"Javon Christian","ALST",,11,4.909090909090909,10.636363636363637,0.46153846,0,0.10344828,0.22413793,-0.12068966,0.25581395,2.1818181818181817,0.2972973,0.61538462,7.363636363636363,8.430709075927734,-1.0670727122913704,"Javon Christian","sa3058864",
"Jack Sylvia","NJIT",24,22.1,5.6417908841662365,4.835820757856775,1.16666667,0.8059701263094624,0.13592233,0.11650485,0.01941748,0.25842697,1.5671641344906213,0.28767123,0.67251462,5.238805821011506,6.306504930210264,-1.0676991091987578,"Jack Sylvia","sa3060710",
"Matt Zguro","IONA",22,20,13.5,4.5,3,1.35,0.32967033,0.10989011,0.21978022,0.21518987,1.35,0.30434783,0.60483871,4.05,5.11880464553833,-1.0688046455383304,"Matt Zguro","sa3045849",
"Ryan Hughes","TOL",,21,8.142857142857142,3.4285714285714284,2.375,2.142857142857143,0.19587629,0.08247423,0.11340206,0.25301205,1.380952380952381,0.27118644,0.67857143,6.857142857142857,7.9286645344325475,-1.0715216772896907,"Ryan Hughes","sa3034271",
"Joe Chrapliwy","PFW",,6.2,4.050000096559526,9.450000225305562,0.42857143,1.3500000321865089,0.08333333,0.19444444,-0.11111111,0.26923077,2.100000050067903,0.27272727,0.64102564,9.450000225305562,10.521937025785451,-1.0719368004798895,"Joe Chrapliwy","sa3066046",
"Reyn Watson","APP",20,15,10.8,7.2,1.5,1.8,0.24,0.16,0.08,0.3015873,2.066666666666667,0.38095238,0.78358209,5.4,6.472509670257569,-1.0725096702575687,"Reyn Watson","sa3060880",
"Aden Lucas","TAR",,37,5.351351351351352,4.621621621621622,1.15789474,0.972972972972973,0.12222222,0.10555556,0.01666667,0.28187919,1.6486486486486487,0.30894309,0.6379822,6.081081081081081,7.154199868279535,-1.073118787198454,"Aden Lucas","sa3059861",
"Evan Cooke","LIP",,9.2,6.517241164988776,15.827585686401312,0.41176471,1.8620689042825072,0.13461538,0.32692308,-0.19230769,0.24242424,2.5862068115034824,0.25,0.61983471,10.24137897355379,11.315150381353615,-1.0737714077998248,"Evan Cooke","sa3029315",
"Trevor Nikolis","UNF",,19.2,7.779661268449598,4.118644200943905,1.88888889,1.372881400314635,0.18478261,0.09782609,0.08695652,0.2962963,1.6779661559401093,0.3442623,0.74675325,5.033898467820328,6.1094230338986755,-1.0755245660783475,"Trevor Nikolis","sa3066636",
"Thomas Burns","TEX",20,26.2,13.50000032186509,5.4000001287460355,2.5,1.3500000321865089,0.35087719,0.14035088,0.21052632,0.17894737,1.2375000295043,0.25490196,0.75657895,3.7125000885128996,4.788883807361127,-1.076383718848227,"Thomas Burns","sa3028094",
"Kade Bing","TEX",,40,5.175,2.025,2.55555556,0.225,0.14110429,0.05521472,0.08588957,0.20689655,0.975,0.23966942,0.70815451,3.15,4.226383781433106,-1.076383781433106,"Kade Bing","sa3058643",
"Beau Sampson","OU",,10.2,8.437499748542912,9.281249723397204,0.90909091,0.8437499748542913,0.2,0.22,-0.02,0.25641026,1.9687499413266796,0.32142857,0.76530612,5.062499849125747,6.1388837087899475,-1.0763838596642001,"Beau Sampson","sa3065953",
"Reese Young","UNA",,49.2,7.067113913027516,5.2550334225076405,1.34482759,0.3624160981039752,0.17410714,0.12946429,0.04464286,0.2311828,1.4496643924159007,0.28275862,0.71611253,4.348993177247702,5.425541697295474,-1.0765485200477718,"Reese Young","sa3062928",
"Marshall Whitmer","GTWN",,35,7.714285714285714,1.8,4.28571429,2.8285714285714287,0.18292683,0.04268293,0.1402439,0.32450331,1.6,0.34545455,0.6223176,6.685714285714286,7.7640119007655555,-1.0782976150512695,"Marshall Whitmer","sa3045148",
"Max Banks","WASH",22,74.2,7.834821695423865,3.3750001149518187,2.32142857,0.9642857471290911,0.20900322,0.09003215,0.11897106,0.21818182,1.1785714687133335,0.25742574,0.74292453,3.8571429885163644,4.935973054961284,-1.0788300664449197,"Max Banks","sa3058549",
"Jaxon Jordan","ORE",22,12.1,11.675675976616008,3.6486487426925027,3.2,0.7297297485385005,0.33333333,0.10416667,0.22916667,0.14634146,0.8918919148803895,0.20833333,0.77586207,2.918918994154002,3.9999208981839307,-1.0810019040299288,"Jaxon Jordan","sa3034929",
"Kellen OConnor","CIN",,70.2,7.6415097089627,3.183962378734458,2.4,1.910377427240675,0.2,0.08333333,0.11666667,0.25650558,1.3301887271157293,0.27835052,0.69620253,5.221698301124512,6.3041094267992195,-1.0824111256747075,"Kellen OConnor","sa3039028",
"Sebastian Gonzalez","HAW",,57,5.842105263157895,3,1.94736842,0.9473684210526315,0.14859438,0.07630522,0.07228916,0.27192982,1.4210526315789473,0.3027027,0.71045576,4.2631578947368425,5.3458546655219905,-1.082696770785148,"Sebastian Gonzalez","sa3032444",
"Yoansell Diaz","BCU",,23,14.08695652173913,3.5217391304347827,4,1.9565217391304348,0.33333333,0.08333333,0.25,0.26804124,1.5217391304347827,0.375,0.7,5.478260869565218,6.56114385853643,-1.0828829889712122,"Yoansell Diaz","sa3030272",
"Kaleb Baskin","UTM",,36,6.75,2.25,3,1,0.17307692,0.05769231,0.11538462,0.26388889,1.3055555555555556,0.30088496,0.72072072,4,5.0843686845567495,-1.0843686845567495,"Kaleb Baskin","sa3026690",
"Elias Conway","DEL",,35.1,8.660377670157727,3.82075485448135,2.26666667,1.0188679611950267,0.22516556,0.09933775,0.12582781,0.19685039,1.1320755124389186,0.23595506,0.64516129,4.8396228156763765,5.92419748072015,-1.0845746650437738,"Elias Conway","sa3029290",
"CJ Ellis","UAB",,8,6.75,7.875,0.85714286,1.125,0.14634146,0.17073171,-0.02439024,0.32352941,2.25,0.37037037,0.60240964,5.625,6.709644508361817,-1.0846445083618166,"CJ Ellis","sa3066476",
"Jaxton Andeel","UCI",,11.2,9.257142604905738,6.942856953679304,1.33333333,0,0.20338983,0.15254237,0.05084746,0.24444444,1.7142856675751368,0.33333333,0.72,4.628571302452869,5.713273169848385,-1.0847018673955162,"Jaxton Andeel","sa3058492",
"Jess Ackerman","MER",,70.1,10.748814777218252,5.118483227246787,2.1,1.2796208068116968,0.26666667,0.12698413,0.13968254,0.23308271,1.4502369143865896,0.30232558,0.70103093,4.734596985203278,5.822085345760437,-1.0874883605571588,"Jess Ackerman","sa3025727",
"Hayden Coon","BYU",,24.2,10.216216479539007,5.1081082397695035,2,2.5540541198847517,0.23529412,0.11764706,0.11764706,0.27,1.6621622050043623,0.30769231,0.71823204,6.567567736846505,7.656480676540938,-1.088912939694433,"Hayden Coon","sa3029329",
"Gavin Derr","WSU",,18.1,6.872727034387518,5.39999981273305,1.27272727,1.9636362955392908,0.16091954,0.12643678,0.03448276,0.25333333,1.6363635796160756,0.26315789,0.5511811,6.381817960502695,7.471091130942357,-1.0892731704396619,"Gavin Derr","sa3066566",
"Chandler Best","USM",,18.1,8.836363329926808,4.909090738848227,1.8,1.4727272216544682,0.20689655,0.11494253,0.09195402,0.29333333,1.745454484923814,0.35185185,0.77181208,4.909090738848227,5.999782323758467,-1.0906915849102399,"Chandler Best","sa3027093",
"Jaxon Kehoe","RAD",,33.2,5.88118789668365,2.940593948341825,2,1.3366336128826477,0.13095238,0.06547619,0.06547619,0.26490066,1.5148514279336673,0.28225806,0.68,5.88118789668365,6.971986564273125,-1.0907986675894756,"Jaxon Kehoe","sa3067007",
"Julian Orozco","CBU",,39,10.384615384615385,6,1.73076923,1.1538461538461537,0.25280899,0.14606742,0.10674157,0.30496454,1.7692307692307692,0.41758242,0.73972603,5.538461538461538,6.62959834367801,-1.0911368052164718,"Julian Orozco","sa3039199",
"Mark Hindy","DUKE",23,28.1,11.752940912741696,3.8117646203486584,3.08333333,0.9529411550871646,0.30833333,0.1,0.20833333,0.20192308,1.1647058562176456,0.28125,0.82317073,3.1764705169572154,4.2676420501524195,-1.091171533195204,"Mark Hindy","sa3033855",
"Caden McDonald","FLA",,28,9.321428571428571,4.5,2.07142857,1.9285714285714286,0.2265625,0.109375,0.1171875,0.27027027,1.5714285714285714,0.31578947,0.80310881,5.142857142857143,6.237098067147391,-1.094240924290248,"Caden McDonald","sa3059967",
"Austin Neal","LAM",,36.2,11.536363236293333,5.154545275790638,2.23809524,0.24545453694241134,0.28143713,0.1257485,0.15568862,0.17829457,1.1999999583851222,0.27160494,0.75503356,3.9272725910785815,5.022404734871605,-1.0951321437930237,"Austin Neal","sa3038708",
"Micah Worley","STBK",21,8.1,14.040000535583516,10.80000041198732,1.3,2.160000082397464,0.29545455,0.22727273,0.06818182,0.1875,1.9200000732421902,0.23529412,0.72368421,7.560000288391124,8.659291928100593,-1.0992916397094694,"Micah Worley","sa3060966",
"Parker Carlson","AUB",,27,9.666666666666666,1.6666666666666667,5.8,2,0.27102804,0.04672897,0.22429907,0.20792079,0.9629629629629629,0.22727273,0.75268817,4,5.108791188840513,-1.108791188840513,"Parker Carlson","sa3028452",
"Mason Patel","GT",23,70,8.228571428571428,2.3142857142857145,3.55555556,1.0285714285714285,0.22614841,0.06360424,0.16254417,0.21923077,1.0714285714285714,0.2606383,0.74127907,3.342857142857143,4.45167567389352,-1.1088185310363774,"Mason Patel","sa3039528",
"Zach Willingham","USA",,71.2,7.660465388114943,4.897674592401357,1.56410256,1.004651198441304,0.18318318,0.11711712,0.06606607,0.25263158,1.548837264263677,0.2962963,0.72610294,4.520930392985868,5.630649267529851,-1.109718874543983,"Zach Willingham","sa3045366",
"Ricky Ojeda","UCI",,66,11.318181818181818,3.9545454545454546,2.86206897,0.8181818181818182,0.29749104,0.10394265,0.19354839,0.20502092,1.1818181818181819,0.28666667,0.76923077,3.5454545454545454,4.655264553879247,-1.1098100084247018,"Ricky Ojeda","sa3039084",
"Gavin Morris","INST",,58.2,7.670454379201924,3.2215908392648083,2.38095238,0.46022726275211545,0.20491803,0.08606557,0.11885246,0.22374429,1.1931817923202994,0.27710843,0.71633238,3.6818181020169236,4.792088087284861,-1.1102699852679372,"Gavin Morris","sa3038402",
"Crawford Wade","NU",23,69.2,7.8803830627873275,3.7464116200136477,2.10344828,1.6794258986268076,0.190625,0.090625,0.1,0.27898551,1.5215311560208684,0.31683168,0.71984436,5.296650911053778,6.407136816065961,-1.1104859050121831,"Crawford Wade","sa3044604",
"Landon Stump","UCLA",,69.1,7.399038190143358,4.673076751669489,1.58333333,1.1682691879173723,0.18152866,0.11464968,0.06687898,0.24719101,1.4711537921922466,0.28358209,0.73705179,4.802884439215864,5.914681732584037,-1.1117972933681726,"Landon Stump","sa3043278",
"Jonathan Gonzalez","STET",22,93.2,10.088968245454517,2.0177936490909034,5,0.09608541186147158,0.28150134,0.05630027,0.22520107,0.19653179,0.950177961741219,0.27916667,0.76923077,1.82562282536796,2.93878538427837,-1.1131625589104102,"Jonathan Gonzalez","sa3032427",
"Bennett Stice","LIN",22,40.2,7.5245899286554705,0.44262293697973354,17,0.44262293697973354,0.21656051,0.01273885,0.20382166,0.20779221,0.8360655476283856,0.25423729,0.77639752,2.2131146848986676,3.32844885564946,-1.1153341707507924,"Bennett Stice","sa3043118",
"Jack Hibbard","ARST",,56.1,7.189349274705273,1.9171598065880726,3.75,2.0769231238037453,0.1875,0.05,0.1375,0.25333333,1.2248520986534908,0.26347305,0.66914498,4.952662833685855,6.073693151895726,-1.121030318209871,"Jack Hibbard","sa3059488",
"Andrew Monson","SAC",,33,7.636363636363637,3.5454545454545454,2.15384615,1.0909090909090908,0.18421053,0.08552632,0.09868421,0.27067669,1.4848484848484849,0.31683168,0.72874494,4.909090909090909,6.030530744610411,-1.121439835519502,"Andrew Monson","sa3038239",
"Jared Spencer","TEX",21,52.1,11.350318747121209,3.95541410884527,2.86956522,1.0318471588292009,0.29333333,0.10222222,0.19111111,0.21025641,1.2229299660197936,0.28455285,0.83067093,3.267516002959136,4.38928188731924,-1.1217658843601037,"Jared Spencer","sa3042828",801358
