Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Marty Kaplan","NU",,14,0.071428571,0.285714285,0.25,0.153846153,0.214285714,0.153846153,0.368131867,0,0.14285714,0.222222222,-0.014612835366278887,-0.1976747947976248,-2.643204106692995,0.1907805417265211,-8.083108791054315,"Marty Kaplan","sa3035070",
"Cam Mallo","PRES",,32,0.03125,0.1875,0.166666666,0.178571428,0.21875,0.214285714,0.433035714,0.035714286,2.64285714,0.208333333,0.001492790412157774,-0.48253588186996677,-6.447780651920016,0.21051097847521305,-8.089121242646314,"Cam Mallo","sa3062640",
"Robert Wegrzyn","LEM",,35,0.142857142,0.2,0.714285714,0.071428571,0.257142857,0.071428571,0.328571428,0,2.64285714,0.095238095,-0.03539147973060608,-0.4784790370555797,-6.310158217320053,0.2245667099952698,-8.204824412749677,"Robert Wegrzyn","sa3060896",
"Elijah Clayton","CAL",,14,0.071428571,0.285714285,0.25,0.166666666,0.214285714,0.166666666,0.38095238,0,7.5,0.222222222,1.1710114488378167,-0.2108299768603123,-2.7778417504465853,0.18978964856692723,-8.213050638477199,"Elijah Clayton","sa3067212",
"Shane Solari","VILL",,39,0.128205128,0.205128205,0.625,0.066666666,0.243243243,0.066666666,0.309909909,0,5.956402323462471,0.09090909,0.15391849959269166,-0.5832178752966104,-7.256245942050952,0.2073423781910458,-8.7399284022535,"Shane Solari","sa3042716",
"Mateo Hernandez","APSU",,4,0.25,0.25,1,0,0.25,0,0.25,0,0.14285714,0,-0.004296318627893925,-0.05407935101893435,-0.6504380675068189,0.19980886578559875,-9.068258671127014,"Mateo Hernandez","sa3033684",
"Christian Dunn","GRAM",,19,0.157894736,0.578947368,0.272727272,0.066666666,0.263157894,0.066666666,0.32982456,0,6.767296832165078,0.25,0.16832465585321188,-0.3206405227129895,-3.849194187397285,0.22996236148633456,-9.087024123287,"Christian Dunn","sa3062588",
"Cooper Hums","WMU",,67,0.074626865,0.268656716,0.277777777,0.137931034,0.21875,0.172413793,0.391163793,0.034482759,6.196116982784254,0.2,-0.48729264666326344,-1.066457078463876,-12.594387084848726,0.20505606476217508,-9.251071769807842,"Cooper Hums","sa3034301",
"Reid Montgomery","LBSU",,58,0.103448275,0.413793103,0.25,0.102040816,0.210526315,0.142857142,0.353383457,0.040816326,3.741028416724281,0.192307692,-0.31850665528327227,-0.841993900234137,-9.761642607147131,0.19322260848262854,-9.439765263194353,"Reid Montgomery","sa3062657",
"Elijah Underhill","EKU",20,35,0.114285714,0.314285714,0.363636363,0.1,0.2,0.2,0.4,0.1,5.087960573630774,0.105263157,0.1742220912128687,-0.4951866271168258,-5.713325396385815,0.19914619241442,-9.48971748381074,"Elijah Underhill","sa3044236",
"Jaxon Byrd","UCR",,53,0.056603773,0.37735849,0.15,0.142857142,0.207547169,0.163265306,0.370812475,0.020408164,3.690476189880952,0.24137931,-0.5185066582635045,-0.7740549365661011,-8.924768410124527,0.1931258518740816,-9.496775209645119,"Jaxon Byrd","sa3028199",
"Jon Young Jr.","ALA",,25,0.04,0.28,0.142857142,0.136363636,0.208333333,0.136363636,0.344696969,0,2.64285714,0.2,-0.03638868220150471,-0.45840073451018093,-5.081387274708507,0.1799080272515615,-9.915683952878556,"Jon Young Jr.","sa3060989",
"Holden Hirschkorn","UCD",,5,0,0.6,0,0.2,0.2,0.2,0.4,0,0.14285714,0.5,0.0019685435108840466,-0.07802347219847919,-0.8469587055530476,0.1920223832130432,-10.146949809815945,"Holden Hirschkorn","sa3065807",
"Evan Escobar","SDSU",19,93,0.032258064,0.354838709,0.09090909,0.16091954,0.188888888,0.24137931,0.430268198,0.08045977,5.8845967532704275,0.245283018,-0.4139193445444107,-1.6170498248576584,-17.337826129460282,0.19442154169082643,-10.286068534568674,"Evan Escobar","sa3059137",
"Cooper Smith","UTU",,4,0.25,0.5,0.5,0,0.25,0,0.25,0,0.14285714,0,-0.0034097163006663322,-0.07099260275356789,-0.740046693730283,0.20002979040145874,-10.610891363048049,"Cooper Smith","sa3066344",
"JT Craig","ARMY",,16,0,0.5625,0,0.076923076,0.2,0.153846153,0.353846153,0.076923077,0.14285714,0.25,-0.013500919565558434,-0.2765446630637447,-2.8156250444571773,0.2001891056696574,-10.891528487647902,"JT Craig","sa3058945",
"Jason Moss","UAPB",,40,0.05,0.275,0.181818181,0.184210526,0.225,0.236842105,0.461842105,0.052631579,6.841463416084176,0.259259259,-0.03317766170948744,-0.8375792594447151,-8.266113290359021,0.2264048457145691,-11.275162178150856,"Jason Moss","sa3060099",
"Gage Bruce","PORT",,10,0,0.2,0,0.2,0.2,0.2,0.4,0,7.5,0.25,0.205926566850394,-0.1776248702850891,-1.7083493361321045,0.19097747802734374,-11.603974082089403,"Gage Bruce","sa3027890",
"Jackson Westmoreland","JAX",20,28,0.107142857,0.464285714,0.23076923,0.125,0.222222222,0.125,0.347222222,0,0.5595238025,0.272727272,-0.02577791176736355,-0.4857649359038595,-4.6602759513190515,0.19577081335915458,-11.636451170210792,"Jackson Westmoreland","sa3045053",
"Jackson Tone","JMU",,46,0.04347826,0.304347826,0.142857142,0.116279069,0.173913043,0.209302325,0.383215368,0.093023256,6.099360615543314,0.142857142,0.189984031021595,-0.8499467639900683,-7.9809235899425985,0.18320471955382306,-11.91907903692473,"Jackson Tone","sa3043921",
"LA Mighton","AKR",,13,0.076923076,0.23076923,0.333333333,0.09090909,0.23076923,0.09090909,0.32167832,0,2.64285714,0.125,-0.0008965281886048615,-0.2776439656191823,-2.5144065041714665,0.19970577496748704,-12.412759997262999,"LA Mighton","sa3065367",
"Ryan Santangelo","BRY",,24,0.083333333,0.291666666,0.285714285,0.095238095,0.208333333,0.142857142,0.351190475,0.047619047,2.64285714,0.142857142,-0.019456535577774048,-0.47150740514083056,-4.2491137732057105,0.19361247618993124,-12.481644703028318,"Ryan Santangelo","sa3041540",
"Aidan Crochier","LAF",,5,0,0.4,0,0.2,0.2,0.2,0.4,0,0.14285714,0.333333333,-0.006750459782779217,-0.09975357686321351,-0.8932161960486612,0.19738848209381105,-12.571931487537306,"Aidan Crochier","sa3066304",
"JD Crisp","XAV",,21,0.19047619,0.333333333,0.571428571,0.058823529,0.238095238,0.058823529,0.296918767,0,4.09719141249985,0.1,-0.675561114680022,-0.45240293034971635,-4.045571889371285,0.200839102268219,-12.590638945987864,"JD Crisp","sa3066303",
"Luis Gomez","NCAT",,63,0.095238095,0.301587301,0.315789473,0.094339622,0.213114754,0.094339622,0.307454376,0,2.3587662275,0.147058823,-0.11162247601896524,-1.3361122506054195,-11.762920175710514,0.18349733899851314,-12.814202200736831,"Luis Gomez","sa3059319",
"John Whitney","SAM",,8,0,0.625,0,0.125,0.125,0.375,0.5,0.25,5,0.333333333,-0.5742723345756531,-0.18187433641087392,-1.5887543575061498,0.19162213802337646,-12.927494433340675,"John Whitney","sa3045150",
"Jed Howard","DAV",,4,0.25,0.5,0.5,0,0.25,0,0.25,0,0.14285714,0,-0.0032092351466417313,-0.09219704051020483,-0.8032364644527707,0.20357750356197357,-12.966515977270484,"Jed Howard","sa3034168",
"Cato Kleinman","VCU",,4,0.25,0,1,0,0.25,0,0.25,0,0.14285714,0,-0.0032092351466417313,-0.09219704051020483,-0.8032364644527707,0.20357750356197357,-12.966515977270484,"Cato Kleinman","sa3067112",
"Ryan Birr","NIU",23,48,0.104166666,0.270833333,0.384615384,0.097560975,0.229166666,0.097560975,0.326727641,0,2.64285714,0.142857142,-0.003287270024884492,-1.0828312253639272,-9.341646752326207,0.19852382813890776,-13.111216999929882,"Ryan Birr","sa3027170",
"Miguel Morales","TXSO",,35,0.057142857,0.171428571,0.333333333,0.193548387,0.228571428,0.225806451,0.454377879,0.032258064,0.29910714,0.222222222,-0.0443454859778285,-0.8569836243061925,-7.35695090135621,0.22330072266714915,-13.184429825239533,"Miguel Morales","sa3060082",
"Alejandro Puig","DART",,64,0.015625,0.265625,0.058823529,0.166666666,0.19047619,0.2,0.39047619,0.033333334,5.14285714,0.227272727,-0.0361205383669585,-1.2741880844271698,-10.876412434402756,0.18794471403909108,-13.269717911042243,"Alejandro Puig","sa3065114",
"Jaxon Goldberg","CREI",21,13,0.153846153,0.384615384,0.4,0.09090909,0.23076923,0.09090909,0.32167832,0,2.64285714,0.166666666,-0.015360501129180193,-0.2994497495387075,-2.5237924384568213,0.1993668400324308,-13.462392779250903,"Jaxon Goldberg","sa3059311",
"Jackson Ferrigno","UNA",,34,0.147058823,0.382352941,0.384615384,0.071428571,0.205882352,0.142857142,0.348739494,0.071428571,1.30357142125,0.125,-0.021481593139469624,-0.6864354856492298,-5.755484575796248,0.19277512676575603,-13.54170128246521,"Jackson Ferrigno","sa3031281",
"Logan Reddemann","USD",,29,0.068965517,0.24137931,0.285714285,0.08,0.206896551,0.12,0.326896551,0.04,4.339673842573942,0.111111111,0.21481641265563667,-0.6015534527541659,-5.04065440371051,0.18787627384580416,-13.55124515977879,"Logan Reddemann","sa3040515",
"Grant Borden","BELL",,5,0,0.6,0,0.2,0.2,0.2,0.4,0,2.5,0.5,-0.6108383694663644,-0.10205937837873463,-0.8475077739885903,0.19254037141799926,-13.691005169477796,"Grant Borden","sa3065905",
"Schley Gordy","COFC",,28,0.142857142,0.214285714,0.666666666,0.083333333,0.214285714,0.083333333,0.297619047,0,4.978631908574823,0.111111111,0.34848194010555744,-0.6371158527460343,-5.271252708348299,0.18190917798451015,-13.748317596098122,"Schley Gordy","sa3065797",
"Elijah Henning","CMU",23,34,0.058823529,0.205882352,0.285714285,0.161290322,0.205882352,0.193548387,0.399430739,0.032258065,5.700145190463312,0.2,0.19820694660302252,-0.815672618208368,-6.66566694980665,0.19711603487239165,-13.943135189081755,"Elijah Henning","sa3033615",
"Kadin Ray","MORE",,33,0,0.272727272,0,0.161290322,0.181818181,0.225806451,0.407624632,0.064516129,2.01785714,0.217391304,-0.01798069477081299,-0.7793449346132935,-6.322180915267056,0.18813992088491266,-14.060400440017562,"Kadin Ray","sa3060338",
"Charles Radley","PV",,10,0,0.5,0,0.2,0.2,0.3,0.5,0.1,0.14285714,0.4,-0.006335069425404072,-0.2611912566600541,-2.118324764388631,0.2218703508377075,-14.064215392867041,"Charles Radley","sa3067154",
"Hank Tripaldi","SDSU",,10,0,0.1,0,0.222222222,0.2,0.222222222,0.422222222,0,0.14285714,0.222222222,0.0007082819938659668,-0.23927367141027472,-1.9296797256686213,0.18795006275177,-14.154804451126646,"Hank Tripaldi","sa3060788",
"Matthew McGurk","LIU",21,75,0.146666666,0.293333333,0.5,0.080645161,0.24,0.096774193,0.336774193,0.016129032,6.061405122177269,0.125,0.5331494361162186,-1.841979353695107,-14.33843473997612,0.21455873250961305,-14.740014642210362,"Matthew McGurk","sa3037624",
"Jack Opoien","SEMO",,23,0,0.391304347,0,0.142857142,0.173913043,0.238095238,0.412008281,0.095238096,2.64285714,0.23076923,-0.008990347385406494,-0.5718023759072888,-4.4349910896962745,0.18687631513761438,-14.801305819369858,"Jack Opoien","sa3065104",
"Adonys Velez","FIU",19,55,0.072727272,0.345454545,0.210526315,0.117647058,0.181818181,0.196078431,0.377896612,0.078431373,3.7626906806902634,0.161290322,-0.6013773530721664,-1.3762134656744105,-10.610073988183032,0.18285497318614613,-14.903988015843735,"Adonys Velez","sa3065855",
"Jeric Curtis","MIZ",21,10,0.2,0.4,0.5,0,0.222222222,0,0.222222222,0,5,0,0.18544453009963036,-0.28870774232878427,-2.1379023584081147,0.16866975360446507,-15.612620749507888,"Jeric Curtis","sa3029727",
"Jacob Campagna","SJSU",,18,0.111111111,0.277777777,0.4,0.066666666,0.222222222,0.066666666,0.288888888,0,0.14285714,0.1,0.0014165639877319336,-0.4908279371120716,-3.5335588347770956,0.18464407987064785,-16.131164852229638,"Jacob Campagna","sa3062823",
"Jackson Frasure","AKR",,19,0.157894736,0.47368421,0.333333333,0.066666666,0.210526315,0.133333333,0.343859648,0.066666667,2.64285714,0.142857142,-0.0008965281886048615,-0.5292086434175186,-3.7983231228400878,0.19331698982339157,-16.188134332664724,"Jackson Frasure","sa3059230",
"Rowen Beattie","LEM",,8,0.125,0.5,0.25,0,0.25,0,0.25,0,2.64285714,0,-0.007864773273468018,-0.21866295680407588,-1.551618198007384,0.21200993657112122,-16.404373533704007,"Rowen Beattie","sa3065256",
"Luke Shannahan","NDSU",21,32,0.15625,0.4375,0.357142857,0.074074074,0.21875,0.074074074,0.292824074,0,0.4107142775,0.153846153,0.020896228263154626,-0.7932041269279466,-5.5812733751274095,0.1861246582120657,-16.566262637622216,"Luke Shannahan","sa3060553",
"Brent Smith","ELON",,9,0.222222222,0.222222222,1,0,0.222222222,0,0.222222222,0,0.14285714,0,-0.017172688618302345,-0.24909362577687663,-1.7386376150776044,0.17685201432969835,-16.72281097880262,"Brent Smith","sa3066342",
"Jesse Burton III","ALCN",,9,0,0.444444444,0,0.222222222,0.222222222,0.222222222,0.444444444,0,7.5,0.4,0.38732986710965633,-0.28163496448263825,-1.9530551214383571,0.21734110514322916,-16.850039968143065,"Jesse Burton III","sa3028120",
"JD Bogart","BRAD",22,18,0.055555555,0.388888888,0.142857142,0.125,0.222222222,0.125,0.347222222,0,2.64285714,0.222222222,-0.008377958089113235,-0.527141519775056,-3.631990768899583,0.195780442820655,-16.978006900776062,"JD Bogart","sa3027318",
"Corbin Malott","PUR",,10,0.2,0.4,0.5,0,0.222222222,0,0.222222222,0,6.288770055191741,0,-0.15450002532452345,-0.30345091493656245,-2.0502575662903983,0.17376410961151123,-17.371751744898464,"Corbin Malott","sa3036945",
"Kobe Benson","EKU",,18,0.166666666,0.222222222,0.75,0.066666666,0.222222222,0.066666666,0.288888888,0,5.223214285714286,0.09090909,0.18281472846865654,-0.46727745314358293,-3.150891677339063,0.1866893470287323,-17.412243866149126,"Kobe Benson","sa3058623",
"Rene Lastres","FIU",21,21,0,0.428571428,0,0.15,0.142857142,0.3,0.442857142,0.15,0.14285714,0.181818181,-0.00853298231959343,-0.6161701062390338,-4.141825942105962,0.17834413619268508,-17.476751416592055,"Rene Lastres","sa3036026",
"Davis Mauzy","WICH",,25,0.08,0.16,0.5,0.09090909,0.2,0.09090909,0.29090909,0,2.64285714,0.111111111,-0.028789080679416656,-0.6973248608949476,-4.685426194274693,0.171463303565979,-17.485133967345675,"Davis Mauzy","sa3059948",
"Matty Go","MRSH",19,10,0.1,0.2,0.5,0.111111111,0.2,0.111111111,0.311111111,0,2.64285714,0.142857142,-0.003338657319545746,-0.2732354494939282,-1.8234478029618695,0.17347874641418456,-17.62567875831205,"Matty Go","sa3066194",
"Brayden Broome","SAM",,13,0.23076923,0.461538461,0.5,0,0.23076923,0,0.23076923,0,1.60119047125,0,-0.03545545041561127,-0.4068979135091156,-2.693077947788939,0.18287314818455622,-17.798157074593373,"Brayden Broome","sa3027774",
"Dillon Brown","ALCN",,95,0.063157894,0.2,0.315789473,0.134146341,0.225806451,0.170731707,0.396538158,0.036585366,7.3380488223983615,0.171875,1.0859687682241201,-3.1542380127878764,-20.797006336209353,0.21566923972099059,-17.8783621422977,"Dillon Brown","sa3027816",
"Eric Krumpe","UNCA",,17,0.058823529,0.529411764,0.111111111,0.125,0.176470588,0.25,0.426470588,0.125,2.64285714,0.285714285,0.00024879840202629566,-0.5729531986284331,-3.7419894827175213,0.19345306999543133,-18.079729837903177,"Eric Krumpe","sa3059727",
"Ryan Kucy","SBU",,27,0.037037037,0.37037037,0.1,0.153846153,0.185185185,0.23076923,0.415954415,0.076923077,2.01785714,0.25,-0.009627705439925194,-0.8748596064601772,-5.674375718072497,0.1945261756579081,-18.22807937540775,"Ryan Kucy","sa3059729",
"Chad Falcon","SJU",,23,0.086956521,0.130434782,0.666666666,0.1,0.217391304,0.1,0.317391304,0,2.64285714,0.117647058,-0.02560083521530032,-0.7224428900134812,-4.657818416560913,0.19109946230183478,-18.357660790945964,"Chad Falcon","sa3031133",
"Cal Royer","TOW",,11,0,0.636363636,0,0.181818181,0.181818181,0.181818181,0.363636362,0,2.64285714,0.5,-0.017172688618302345,-0.3387635220664724,-2.159317286767362,0.17364733869379217,-18.60771863126657,"Cal Royer","sa3066356",
"Brody Raleigh","WCU",,14,0.142857142,0.428571428,0.333333333,0.083333333,0.214285714,0.083333333,0.297619047,0,4.5619652460748235,0.166666666,-0.6097277849912643,-0.4622365461612104,-2.924276583077943,0.1811193185193198,-18.77453409490771,"Brody Raleigh","sa3040407",
"Matt Lussier","FAIR",,36,0.027777777,0.361111111,0.076923076,0.181818181,0.194444444,0.212121212,0.406565656,0.030303031,5.666530608348239,0.272727272,0.1832026676274836,-1.1201183463305995,-6.965265479204135,0.19258111384179857,-19.16321900660074,"Matt Lussier","sa3036709",
"Spencer Yu","GW",,5,0,0.2,0,0.2,0.2,0.2,0.4,0,0.14285714,0.25,-0.0032092351466417313,-0.1706076653287232,-1.0594069452569306,0.19286229610443115,-19.195297428965517,"Spencer Yu","sa3060996",
"Gill Dolan","MASS",,5,0,0.2,0,0.25,0.2,0.25,0.45,0,0.14285714,0.25,-0.0032092351466417313,-0.1706076653287232,-1.0594069452569306,0.19286229610443115,-19.195297428965517,"Gill Dolan","sa3066183",
"Drew Phillips","M-OH",,30,0.066666666,0.433333333,0.153846153,0.115384615,0.2,0.153846153,0.353846153,0.038461538,4.285714285714286,0.214285714,-0.6433474865625612,-1.0229279253402626,-6.1846876296916875,0.18717540899912516,-19.817426302854084,"Drew Phillips","sa3065593",
"Jakob Guardado","PAC",23,26,0.115384615,0.423076923,0.272727272,0.086956521,0.192307692,0.130434782,0.322742474,0.043478261,2.64285714,0.166666666,0.011853127740323544,-0.810383574428698,-4.790267185630938,0.17702954778304467,-20.36199179663694,"Jakob Guardado","sa3032808",
"Dean Spoto","BEL",,56,0.071428571,0.446428571,0.16,0.125,0.207547169,0.145833333,0.353380502,0.020833333,1.39285714,0.260869565,-0.02094489522278309,-2.0444183876676867,-11.703949384943993,0.18887384432666707,-21.164778996455944,"Dean Spoto","sa3065420",
"Chris Tillman","ALCN",,35,0.057142857,0.457142857,0.125,0.096774193,0.2,0.225806451,0.425806451,0.129032258,5.14285714,0.2,-0.03167534712702036,-1.3941695126929026,-7.894136789742921,0.2098642417362758,-21.448869713781704,"Chris Tillman","sa3043832",
"Quentin Smith","UMES",,70,0.057142857,0.242857142,0.235294117,0.14516129,0.220588235,0.14516129,0.365749525,0,3.4905360587446927,0.2,-0.8251095116138458,-2.5184622176601454,-14.181820578189091,0.20406417285694795,-21.592942099619503,"Quentin Smith","sa3042623",
"Brayden Daulton","NORF",22,13,0.153846153,0.384615384,0.4,0.09090909,0.23076923,0.09090909,0.32167832,0,1.60119047125,0.166666666,-0.011797159910202026,-0.46849866810074986,-2.6345509350561254,0.204008725973276,-21.629148809011717,"Brayden Daulton","sa3066377",
"Cam Foster","GASO",23,20,0.1,0.4,0.25,0.0625,0.2,0.0625,0.2625,0,2.64285714,0.111111111,-0.006677314639091492,-0.6764708740491759,-3.7768955809850584,0.16633250415325165,-21.818651894234357,"Cam Foster","sa3031572",
"Brian Downing","MRMK",,19,0.105263157,0.315789473,0.333333333,0.117647058,0.210526315,0.117647058,0.328173373,0,2.64285714,0.181818181,-0.011198223568499088,-0.6779797911353421,-3.762918555707486,0.18806347094084086,-21.977090726122487,"Brian Downing","sa3030532",
"Mike Santos-LaPlaca","PAC",,11,0,0.545454545,0,0.181818181,0.181818181,0.181818181,0.363636362,0,0.14285714,0.4,0.005926563870161772,-0.3789461658804041,-2.062743078312121,0.17361588911576706,-22.505455561926116,"Mike Santos-LaPlaca","sa3062676",
"Nicholas Jackson Jr.","GRAM",,13,0.076923076,0.615384615,0.125,0.09090909,0.23076923,0.09090909,0.32167832,0,2.64285714,0.333333333,-0.019005208276212215,-0.5676743625925529,-2.9819479226397023,0.20650792121887207,-23.513257651774413,"Nicholas Jackson Jr.","sa3066573",
"Tucker Genovesi","SBU",21,34,0.088235294,0.382352941,0.23076923,0.129032258,0.205882352,0.129032258,0.33491461,0,4.8380488223983615,0.222222222,-1.1335646491497755,-1.4258430361779952,-7.4696781396898055,0.18529929308330312,-23.59169321726696,"Tucker Genovesi","sa3066057",
"Jacob Rebrook","PEPP",,12,0.083333333,0.583333333,0.142857142,0.09090909,0.166666666,0.181818181,0.348484847,0.090909091,2.64285714,0.25,0.002963281935080886,-0.4352674958492724,-2.272136854865691,0.1717195858558019,-23.69615964862866,"Jacob Rebrook","sa3040504",
"Jaron Cotton","NEB",21,5,0,0.4,0,0,0.2,0,0.2,0,0.14285714,0,-0.004870945122092962,-0.20956900716017815,-1.0829723328370962,0.161631441116333,-23.994528186362796,"Jaron Cotton","sa3058935",
"Camden Bates","ASU",,6,0,0.666666666,0,0.166666666,0.166666666,0.166666666,0.333333332,0,2.64285714,0.5,-0.0074263932183384895,-0.2567215593659199,-1.3031854959332265,0.15562039613723755,-24.532289207025922,"Camden Bates","sa3026707",
"Clayton Hodges","JAX",,71,0.056338028,0.309859154,0.181818181,0.123076923,0.173913043,0.184615384,0.358528427,0.061538461,6.233053499708415,0.166666666,-0.04950522817671299,-2.605703763890445,-13.191070981550395,0.17536250231922537,-24.61609229336187,"Clayton Hodges","sa3033899",
"Collin Hughes","VCU",21,15,0.066666666,0.133333333,0.5,0.153846153,0.2,0.153846153,0.353846153,0,0.14285714,0.166666666,-0.009627705439925194,-0.6668229978338953,-3.3332208376185175,0.18286219835281373,-25.008383515933158,"Collin Hughes","sa3034260",
"TJ Williams","KU",21,6,0.166666666,0.166666666,1,0,0.2,0,0.2,0,2.64285714,0,-0.0074263932183384895,-0.26661597535552173,-1.3130799119228282,0.15387170314788817,-25.477798712308854,"TJ Williams","sa3060934",
"Jake Slade","VT",20,15,0.2,0.4,0.5,0,0.2,0,0.2,0,1.60119047125,0,-0.028988569043576717,-0.7165972850526626,-3.4669670424665266,0.15543171167373657,-26.05457986588936,"Jake Slade","sa3042413",
"Tyler Holmes","ALST",,9,0.111111111,0.222222222,0.5,0.125,0.222222222,0.125,0.347222222,0,2.64285714,0.166666666,-0.012670138850808144,-0.4366349801421764,-2.1080551370978955,0.20226399103800455,-26.12359186438507,"Tyler Holmes","sa3066322",
"Nico Baez","DART",21,23,0,0.260869565,0,0.173913043,0.173913043,0.173913043,0.347826086,0,0.14285714,0.235294117,-0.013134741224348545,-0.9144519796945043,-4.365251355466981,0.16730733539747156,-26.49971441732396,"Nico Baez","sa3026391",
"Ben Hemphill","UNCA",,36,0.055555555,0.055555555,1,0.151515151,0.194444444,0.151515151,0.345959595,0,6.004802691305266,0.15625,0.2017415917944163,-1.7871993006514058,-8.49809966695771,0.17885218560695648,-26.631289441048345,"Ben Hemphill","sa3059463",
"Aaron Louis","PORT",,38,0.052631578,0.289473684,0.181818181,0.111111111,0.157894736,0.194444444,0.35233918,0.083333333,0.5595238025,0.16,0.008889845805242658,-1.5534450443648944,-7.370198014583552,0.16692551499918887,-26.706395343216688,"Aaron Louis","sa3059855",
"Anthony Scheppler","OSU",,5,0.2,0.4,0.5,0,0.2,0,0.2,0,2.64285714,0,-0.004870945122092962,-0.2345690043184749,-1.107972329995393,0.15638769865036012,-26.856893879660436,"Anthony Scheppler","sa3066092",
"Chris Barkasy","CCSU",,6,0,0.166666666,0,0.2,0.2,0.2,0.4,0,7.5,0.25,0.19606761634349823,-0.2698028730113499,-1.269519303913831,0.19580228328704835,-26.98794024699473,"Chris Barkasy","sa3026565",
"DJ Akiyama","CAM",,12,0,0.25,0,0.166666666,0.166666666,0.166666666,0.333333332,0,5,0.222222222,-0.6309137288480997,-0.5385984429406645,-2.524657095341635,0.15917672713597616,-27.118959567963728,"DJ Akiyama","sa3025829",
"Dylan Schaefer","UNCW",21,5,0.2,0.4,0.5,0,0.2,0,0.2,0,2.64285714,0,-0.008586344309151173,-0.22446427332553448,-1.0519887118259388,0.15916681289672852,-27.12479086808562,"Dylan Schaefer","sa3041656",
"Keaton Kangas","FGCU",,17,0.058823529,0.588235294,0.1,0.133333333,0.1875,0.133333333,0.320833333,0,0.14285714,0.4,-0.012888955883681774,-0.7056680356420255,-3.2401925807155347,0.17028994858264923,-27.842225359926783,"Keaton Kangas","sa3065935",
"Joshua Blount","AMCC",,48,0.020833333,0.270833333,0.076923076,0.130434782,0.166666666,0.152173913,0.318840579,0.021739131,2.64285714,0.181818181,-0.025320519460365176,-2.192571177789111,-10.047467484780688,0.1605894217888514,-27.91343248971374,"Joshua Blount","sa3027282",
"Anthony Ruiz","UNO",,6,0,0.5,0,0.166666666,0.166666666,0.166666666,0.333333332,0,2.64285714,0.333333333,-0.0036172170657664537,-0.27594640512523805,-1.2578084434991852,0.1602535049120585,-28.10439698658993,"Anthony Ruiz","sa3065402",
"Cort Pryor","NWST",,11,0.09090909,0.636363636,0.142857142,0.1,0.181818181,0.1,0.281818181,0,5.478465153069578,0.333333333,-0.36379304016008973,-0.5118189222886114,-2.3118993259741814,0.15967527302828702,-28.433114500923907,"Cort Pryor","sa3060314",
"Christian Hoffman","OU",,14,0.071428571,0.428571428,0.166666666,0.076923076,0.142857142,0.153846153,0.296703295,0.076923077,0.14285714,0.142857142,-0.0072777364403009415,-0.7397449386328209,-3.3286174011438834,0.14310096842902048,-28.574020132119966,"Christian Hoffman","sa3059505",
"James Musso","LEM",,13,0.23076923,0.461538461,0.5,0,0.23076923,0,0.23076923,0,4.5619652460748235,0,-0.7779208719730377,-0.6234986583730793,-2.789550925328455,0.1930502332173861,-28.785023698872937,"James Musso","sa3038626",
"Keeton Burroughs","PITT",20,20,0,0.3,0,0.105263157,0.15,0.157894736,0.307894736,0.052631579,7.5,0.153846153,0.5806742962449789,-1.0604335887890037,-4.727593265340823,0.14991941452026367,-28.917027954073582,"Keeton Burroughs","sa3028110",
"Tucker Smith","BEL",,28,0.071428571,0.428571428,0.166666666,0.08,0.178571428,0.16,0.338571428,0.08,2.64285714,0.153846153,-0.006283468566834927,-1.4296876194914745,-6.259453118129628,0.1749562727553504,-29.60159494067782,"Tucker Smith","sa3060625",
"Jorge Bello","ALST",,20,0.1,0.45,0.222222222,0.111111111,0.2,0.166666666,0.366666666,0.055555555,0.14285714,0.222222222,-0.019005208276212215,-1.1323825310221947,-4.846649546479348,0.19516927003860474,-30.487375471653337,"Jorge Bello","sa3026927",
"Malachi Gales","UNCG",19,34,0.029411764,0.411764705,0.071428571,0.125,0.176470588,0.125,0.301470588,0,6.285735572079711,0.222222222,0.1290891021490097,-1.8515049121604976,-7.83074500181542,0.15922104085192962,-30.96555556221782,"Malachi Gales","sa3059257",
"Emil Estrella","INST",,42,0.142857142,0.333333333,0.428571428,0.058823529,0.19047619,0.117647058,0.308123248,0.058823529,5.568623113840477,0.09090909,-0.6716209603473544,-2.2482945835023296,-9.49294283145956,0.1725935609567733,-31.033868126534376,"Emil Estrella","sa3059147",
"Austin Gamell","CBU",,5,0,0.4,0,0,0.2,0,0.2,0,0.14285714,0,-0.0034097163006663322,-0.259695989635113,-1.0960136033560068,0.1651278018951416,-31.052316174436317,"Austin Gamell","sa3066619",
"Drew Biggerstaff","RAD",,13,0.076923076,0.23076923,0.333333333,0.09090909,0.166666666,0.181818181,0.348484847,0.090909091,0.14285714,0.125,0.00024879840202629566,-0.75498875550513,-3.1783694433379623,0.17112951974074045,-31.154360488871326,"Drew Biggerstaff","sa3027147",
"Colin Linteo","SMC",,8,0,0.375,0,0.142857142,0.125,0.285714285,0.410714285,0.142857143,2.64285714,0.2,0,-0.39277632192848966,-1.617355894606102,0.1583765149116516,-32.07438133805074,"Colin Linteo","sa3065078",
